Country,Category,Location,Impact,Units,Reference,Value
Armenia,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"11,246.37"
Armenia,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"9,954.12"
Armenia,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"5,802.14"
Armenia,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"9,352.98"
Armenia,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,3.46
Armenia,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,242.75
Armenia,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,231.28
Armenia,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,120.09
Armenia,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,196.77
Armenia,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,17.13
Armenia,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"3,999.40"
Armenia,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"3,932.51"
Armenia,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"2,246.07"
Armenia,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"3,127.30"
Armenia,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,9.59
Armenia,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,4.44
Armenia,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,134.86
Armenia,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,2.10
Armenia,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,4.96
Aruba,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"7,340.24"
Aruba,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"6,807.41"
Aruba,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"3,605.67"
Aruba,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"6,560.97"
Aruba,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,5.63
Aruba,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"2,453.53"
Aruba,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"2,327.18"
Aruba,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"1,332.77"
Aruba,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"2,223.46"
Aruba,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,28.67
Aruba,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"2,202.07"
Aruba,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"2,042.22"
Aruba,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"1,081.70"
Aruba,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"1,968.29"
Aruba,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,9.14
Aruba,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,39.19
Aruba,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,38.73
Aruba,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,25.86
Aruba,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,37.68
Aruba,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,18.87
Aruba,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,963.44
Aruba,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,913.86
Aruba,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,660.69
Aruba,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,628.93
Aruba,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,21.67
Aruba,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,2.03
Aruba,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,93.26
Aruba,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,2.31
Aruba,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,11.21
Australia,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"31,902.93"
Australia,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"30,463.33"
Australia,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"19,184.37"
Australia,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"28,107.06"
Australia,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,13.06
Australia,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"10,855.22"
Australia,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"10,595.49"
Australia,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"6,649.40"
Australia,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"9,561.46"
Australia,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,37.89
Australia,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"9,570.88"
Australia,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"9,139.00"
Australia,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"5,755.31"
Australia,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"8,432.12"
Australia,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,33.54
Australia,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,217.86
Australia,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,212.06
Australia,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,119.95
Australia,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,191.51
Australia,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,43.05
Australia,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"3,247.27"
Australia,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"3,158.40"
Australia,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"1,959.57"
Australia,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"2,786.07"
Australia,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,33.19
Australia,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,5.17
Australia,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,16.30
Australia,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,5.23
Australia,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,17.17
Austria,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"43,606.09"
Austria,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"35,274.83"
Austria,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"20,159.96"
Austria,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"32,620.86"
Austria,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,15.23
Austria,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"13,855.42"
Austria,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"13,400.64"
Austria,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"6,839.38"
Austria,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"11,129.70"
Austria,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,33.17
Austria,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"13,081.83"
Austria,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"10,582.45"
Austria,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"6,047.99"
Austria,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"9,786.26"
Austria,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,40.19
Austria,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,260.86
Austria,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,237.49
Austria,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,122.37
Austria,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,201.23
Austria,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,50.93
Austria,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"4,316.06"
Austria,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"4,047.91"
Austria,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"2,285.89"
Austria,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"3,214.28"
Austria,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,37.64
Austria,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,4.89
Austria,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,133.50
Austria,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,6.19
Austria,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,19.47
Azerbaijan,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"36,497.84"
Azerbaijan,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"33,032.26"
Azerbaijan,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"19,218.00"
Azerbaijan,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"30,925.84"
Azerbaijan,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,12.50
Azerbaijan,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"12,656.10"
Azerbaijan,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"12,947.97"
Azerbaijan,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"6,655.14"
Azerbaijan,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"10,767.40"
Azerbaijan,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,36.36
Azerbaijan,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"10,949.35"
Azerbaijan,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"9,909.68"
Azerbaijan,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"5,765.40"
Azerbaijan,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"9,277.75"
Azerbaijan,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,27.90
Azerbaijan,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,242.90
Azerbaijan,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,232.79
Azerbaijan,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,120.18
Azerbaijan,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,197.15
Azerbaijan,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,41.25
Azerbaijan,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"3,939.97"
Azerbaijan,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"3,922.05"
Azerbaijan,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"2,241.57"
Azerbaijan,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"3,106.66"
Azerbaijan,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,11.51
Azerbaijan,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,5.28
Azerbaijan,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,140.99
Azerbaijan,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,5.01
Azerbaijan,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,5.95
Bahamas,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"25,928.44"
Bahamas,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"18,791.41"
Bahamas,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"19,213.79"
Bahamas,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"20,591.57"
Bahamas,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,12.78
Bahamas,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"8,413.37"
Bahamas,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"6,488.31"
Bahamas,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"6,652.42"
Bahamas,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"6,881.48"
Bahamas,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,39.82
Bahamas,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"7,778.53"
Bahamas,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"5,637.42"
Bahamas,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"5,764.14"
Bahamas,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"6,177.47"
Bahamas,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,32.46
Bahamas,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,163.08
Bahamas,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,117.96
Bahamas,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,119.99
Bahamas,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,128.43
Bahamas,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,42.98
Bahamas,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"2,618.10"
Bahamas,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"2,024.39"
Bahamas,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"2,105.13"
Bahamas,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"1,923.23"
Bahamas,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,15.92
Bahamas,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,3.27
Bahamas,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,70.12
Bahamas,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,5.23
Bahamas,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,8.24
Bahrain,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"7,340.24"
Bahrain,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"6,791.37"
Bahrain,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"3,605.67"
Bahrain,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"6,526.22"
Bahrain,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,129.76
Bahrain,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"2,453.53"
Bahrain,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"2,322.12"
Bahrain,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"1,332.77"
Bahrain,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"2,212.73"
Bahrain,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,297.70
Bahrain,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"2,202.07"
Bahrain,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"2,037.41"
Bahrain,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"1,081.70"
Bahrain,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"1,957.87"
Bahrain,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,116.47
Bahrain,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,39.19
Bahrain,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,38.66
Bahrain,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,25.86
Bahrain,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,37.53
Bahrain,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,402.81
Bahrain,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"1,964.43"
Bahrain,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"1,913.76"
Bahrain,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"1,661.69"
Bahrain,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,625.97
Bahrain,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,29.72
Bahrain,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,33.97
Bahrain,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,918.93
Bahrain,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,48.62
Bahrain,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,15.37
Bangladesh,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"706,923.38"
Bangladesh,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"496,837.31"
Bangladesh,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"288,993.99"
Bangladesh,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"442,014.23"
Bangladesh,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,2.96
Bangladesh,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"238,286.33"
Bangladesh,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"187,146.79"
Bangladesh,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"114,218.67"
Bangladesh,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"176,373.09"
Bangladesh,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,25.03
Bangladesh,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"212,077.01"
